[0.026s][info][class,load] opened: D:\DevelopSoftwares\path\jdk-11.0.5\lib\modules
[0.880s][info][class,load] java.util.stream.StreamOpFlag source: jrt:/java.base
[0.880s][info][class,load] java.util.stream.StreamOpFlag$Type source: jrt:/java.base
[0.880s][info][class,load] java.util.stream.StreamOpFlag$MaskBuilder source: jrt:/java.base
[0.880s][info][class,load] java.util.EnumMap source: jrt:/java.base
[0.880s][info][class,load] java.util.EnumMap$1 source: jrt:/java.base
[0.880s][info][class,load] java.lang.SecurityManager$$Lambda$19/0x00000001000c5c40 source: java.lang.SecurityManager
[0.881s][info][class,load] java.util.stream.ReferencePipeline$StatelessOp source: jrt:/java.base
[0.881s][info][class,load] java.util.stream.ReferencePipeline$3 source: jrt:/java.base
[0.881s][info][class,load] java.util.stream.StreamShape source: jrt:/java.base
[0.881s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000c5040 source: java.lang.invoke.LambdaForm
[0.881s][info][class,load] java.util.function.Predicate source: jrt:/java.base
[0.882s][info][class,load] java.lang.SecurityManager$$Lambda$20/0x00000001000c5440 source: java.lang.SecurityManager
[0.882s][info][class,load] java.util.stream.ReferencePipeline$2 source: jrt:/java.base
[0.882s][info][class,load] java.lang.SecurityManager$$Lambda$21/0x00000001000c4840 source: java.lang.SecurityManager
[0.882s][info][class,load] java.lang.invoke.DirectMethodHandle$Interface source: jrt:/java.base
[0.883s][info][class,load] java.lang.SecurityManager$$Lambda$22/0x00000001000c4c40 source: java.lang.SecurityManager
[0.883s][info][class,load] java.util.stream.ReferencePipeline$7 source: jrt:/java.base
[0.883s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000c4040 source: java.lang.invoke.LambdaForm
[0.883s][info][class,load] java.lang.SecurityManager$$Lambda$23/0x00000001000c4440 source: java.lang.SecurityManager
[0.884s][info][class,load] java.util.stream.ForEachOps source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.TerminalOp source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.Sink source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.TerminalSink source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.ForEachOps$ForEachOp source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.ForEachOps$ForEachOp$OfRef source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.Sink$ChainedReference source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.ReferencePipeline$7$1 source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.ReferencePipeline$3$1 source: jrt:/java.base
[0.884s][info][class,load] java.util.stream.ReferencePipeline$2$1 source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$EmptySpliterator source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$EmptySpliterator$OfRef source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterator$OfPrimitive source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterator$OfInt source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$EmptySpliterator$OfInt source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterator$OfLong source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$EmptySpliterator$OfLong source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterator$OfDouble source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$EmptySpliterator$OfDouble source: jrt:/java.base
[0.885s][info][class,load] java.util.Spliterators$IteratorSpliterator source: jrt:/java.base
[0.886s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000c3840 source: java.lang.invoke.LambdaForm
[0.886s][info][class,load] java.lang.SecurityManager$$Lambda$24/0x00000001000c3c40 source: java.lang.SecurityManager
[0.886s][info][class,load] java.lang.SecurityManager$$Lambda$25/0x00000001000c3040 source: java.lang.SecurityManager
[0.887s][info][class,load] java.lang.SecurityManager$$Lambda$26/0x00000001000c3440 source: java.lang.SecurityManager
[0.887s][info][class,load] java.lang.SecurityManager$$Lambda$27/0x00000001000c2840 source: java.lang.SecurityManager
[0.888s][info][class,load] java.lang.SecurityManager$$Lambda$28/0x00000001000c2c40 source: java.lang.SecurityManager
[0.888s][info][class,load] java.lang.SecurityManager$$Lambda$29/0x00000001000c2040 source: java.lang.SecurityManager
[0.895s][info][class,load] cn.hutool.log.GlobalLogFactory source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.895s][info][class,load] cn.hutool.core.util.ServiceLoaderUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.895s][info][class,load] java.util.ServiceConfigurationError source: jrt:/java.base
[0.896s][info][class,load] java.util.Spliterators$1Adapter source: jrt:/java.base
[0.896s][info][class,load] java.util.Spliterators$ArraySpliterator source: jrt:/java.base
[0.897s][info][class,load] java.lang.ModuleLayer$$Lambda$30/0x00000001000c2440 source: java.lang.ModuleLayer
[0.983s][info][class,load] sun.nio.cs.StreamDecoder source: jrt:/java.base
[0.983s][info][class,load] sun.nio.cs.UTF_8$Decoder source: jrt:/java.base
[0.984s][info][class,load] java.util.LinkedHashMap$LinkedKeySet source: jrt:/java.base
[0.984s][info][class,load] java.util.LinkedHashMap$LinkedKeyIterator source: jrt:/java.base
[0.985s][info][class,load] cn.hutool.log.dialect.slf4j.Slf4jLogFactory source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.985s][info][class,load] java.io.UnsupportedEncodingException source: jrt:/java.base
[0.985s][info][class,load] cn.hutool.log.dialect.slf4j.Slf4jLogFactory$1 source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.985s][info][class,load] cn.hutool.log.level.TraceLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.985s][info][class,load] cn.hutool.log.level.DebugLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.985s][info][class,load] cn.hutool.log.level.InfoLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.985s][info][class,load] cn.hutool.log.level.WarnLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.986s][info][class,load] cn.hutool.log.level.ErrorLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.986s][info][class,load] cn.hutool.log.Log source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.986s][info][class,load] sun.nio.cs.US_ASCII$Encoder source: jrt:/java.base
[0.986s][info][class,load] sun.nio.cs.Surrogate$Parser source: jrt:/java.base
[0.987s][info][class,load] sun.nio.cs.Surrogate source: jrt:/java.base
[0.987s][info][class,load] cn.hutool.log.AbstractLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.987s][info][class,load] cn.hutool.log.dialect.slf4j.Slf4jLog source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.988s][info][class,load] cn.hutool.core.util.CharsetUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.988s][info][class,load] java.nio.charset.UnsupportedCharsetException source: jrt:/java.base
[0.988s][info][class,load] cn.hutool.core.lang.Assert source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.989s][info][class,load] java.lang.IndexOutOfBoundsException source: jrt:/java.base
[0.990s][info][class,load] cn.hutool.core.util.StrUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.990s][info][class,load] java.lang.ArrayIndexOutOfBoundsException source: jrt:/java.base
[0.991s][info][class,load] cn.hutool.core.util.CharUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.991s][info][class,load] cn.hutool.core.io.resource.ResourceUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.991s][info][class,load] cn.hutool.core.io.resource.NoResourceException source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.992s][info][class,load] cn.hutool.core.io.FileUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.992s][info][class,load] java.io.FileNotFoundException source: jrt:/java.base
[0.993s][info][class,load] java.nio.file.FileVisitor source: jrt:/java.base
[0.993s][info][class,load] java.util.regex.Pattern$$Lambda$31/0x00000001000c1840 source: java.util.regex.Pattern
[0.994s][info][class,load] java.util.regex.Pattern$BmpCharPredicate$$Lambda$32/0x00000001000c1c40 source: java.util.regex.Pattern$BmpCharPredicate
[0.994s][info][class,load] java.util.regex.Pattern$$Lambda$33/0x00000001000f8040 source: java.util.regex.Pattern
[0.994s][info][class,load] java.util.regex.Pattern$Ques source: jrt:/java.base
[0.994s][info][class,load] java.util.regex.Pattern$Qtype source: jrt:/java.base
[0.995s][info][class,load] java.util.regex.Pattern$BranchConn source: jrt:/java.base
[0.995s][info][class,load] java.util.regex.Pattern$Branch source: jrt:/java.base
[0.995s][info][class,load] cn.hutool.core.io.resource.UrlResource source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.995s][info][class,load] cn.hutool.core.io.resource.ClassPathResource source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.995s][info][class,load] cn.hutool.core.util.ObjectUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.996s][info][class,load] cn.hutool.core.io.FastByteArrayOutputStream source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.996s][info][class,load] cn.hutool.core.exceptions.UtilException source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.996s][info][class,load] java.util.regex.Pattern$BmpCharPropertyGreedy source: jrt:/java.base
[0.996s][info][class,load] cn.hutool.core.text.StrSpliter source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.997s][info][class,load] cn.hutool.core.util.NumberUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.997s][info][class,load] java.math.BigDecimal source: jrt:/java.base
[0.998s][info][class,load] java.text.ParseException source: jrt:/java.base
[0.999s][info][class,load] cn.hutool.core.collection.CollUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[0.999s][info][class,load] java.lang.UnsupportedOperationException source: jrt:/java.base
[0.999s][info][class,load] java.util.concurrent.BlockingQueue source: jrt:/java.base
[0.999s][info][class,load] cn.hutool.core.collection.CollUtil$Hash source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.000s][info][class,load] cn.hutool.core.collection.IterUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.000s][info][class,load] java.util.LinkedList$ListItr source: jrt:/java.base
[1.001s][info][class,load] cn.hutool.core.util.ArrayUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.002s][info][class,load] cn.hutool.core.util.ClassUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.002s][info][class,load] cn.hutool.core.util.ClassLoaderUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.002s][info][class,load] cn.hutool.core.lang.SimpleCache source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.003s][info][class,load] java.util.concurrent.locks.ReadWriteLock source: jrt:/java.base
[1.003s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock source: jrt:/java.base
[1.003s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer source: jrt:/java.base
[1.003s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$Sync source: jrt:/java.base
[1.003s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$NonfairSync source: jrt:/java.base
[1.003s][info][class,load] java.util.concurrent.locks.AbstractQueuedSynchronizer$Node source: jrt:/java.base
[1.003s][info][class,load] java.lang.invoke.VarHandleObjects$FieldInstanceReadOnly source: jrt:/java.base
[1.003s][info][class,load] java.lang.invoke.VarHandleObjects$FieldInstanceReadWrite source: jrt:/java.base
[1.004s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter source: jrt:/java.base
[1.004s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock source: jrt:/java.base
[1.004s][info][class,load] java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock source: jrt:/java.base
[1.004s][info][class,load] cn.hutool.core.convert.BasicType source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.006s][info][class,load] cn.hutool.core.util.URLUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.006s][info][class,load] java.net.URISyntaxException source: jrt:/java.base
[1.013s][info][class,load] cn.hutool.core.io.IoUtil source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.014s][info][class,load] java.nio.channels.Channel source: jrt:/java.base
[1.014s][info][class,load] java.nio.channels.WritableByteChannel source: jrt:/java.base
[1.014s][info][class,load] java.util.zip.CheckedInputStream source: jrt:/java.base
[1.014s][info][class,load] cn.hutool.core.io.NullOutputStream source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.015s][info][class,load] sun.nio.cs.ISO_8859_1$Decoder source: jrt:/java.base
[1.016s][info][class,load] com.bored.core.command.Command source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.017s][info][class,load] com.bored.core.command.NewCommand source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.017s][info][class,load] java.lang.AssertionError source: jrt:/java.base
[1.017s][info][class,load] cn.hutool.core.date.DateTime source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
[1.018s][info][class,load] com.bored.core.command.ServerCommand source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.018s][info][class,load] com.bored.core.command.VersionCommand source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.018s][info][class,load] com.bored.core.command.HelpCommand source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.018s][info][class,load] com.bored.core.command.PublishCommand source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/main/Bored-v0.1.2020.5.13.jar
[1.019s][info][class,load] cn.hutool.core.lang.Console source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar

[1.019s][info][class,load] cn.hutool.core.text.StrFormatter source: jar:file:/D:/DevPs/Bored/target/Bored-v0.1.2020.5.13.one-jar.jar!/lib/hutool-all-5.2.4.jar
Usage: Bored help <command> [<options>]
Available commands are:
[1.020s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000f8440 source: java.lang.invoke.LambdaForm
[1.020s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000ff840 source: java.lang.invoke.LambdaForm
[1.021s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000ffc40 source: java.lang.invoke.LambdaForm
[1.021s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000ff040 source: java.lang.invoke.LambdaForm
[1.021s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000ff440 source: java.lang.invoke.LambdaForm
[1.022s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fe840 source: java.lang.invoke.LambdaForm
[1.022s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fec40 source: java.lang.invoke.LambdaForm
[1.022s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fe040 source: java.lang.invoke.LambdaForm
[1.023s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fe440 source: java.lang.invoke.LambdaForm
[1.023s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fd840 source: java.lang.invoke.LambdaForm
[1.024s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fdc40 source: java.lang.invoke.LambdaForm
[1.024s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fd040 source: java.lang.invoke.LambdaForm
[1.024s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fd440 source: java.lang.invoke.LambdaForm
[1.025s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fc840 source: java.lang.invoke.LambdaForm
[1.026s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fcc40 source: java.lang.invoke.LambdaForm
[1.026s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLL source: jrt:/java.base
[1.027s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fc040 source: java.lang.invoke.LambdaForm
[1.027s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLL source: jrt:/java.base
[1.028s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fc440 source: java.lang.invoke.LambdaForm
[1.028s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fb840 source: java.lang.invoke.LambdaForm
[1.028s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLL source: jrt:/java.base
[1.029s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fbc40 source: java.lang.invoke.LambdaForm
[1.029s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLL source: jrt:/java.base
[1.030s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000fb040 source: java.lang.invoke.LambdaForm
[1.031s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fb440 source: java.lang.invoke.LambdaForm
[1.031s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fa840 source: java.lang.invoke.LambdaForm
[1.031s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLLL source: jrt:/java.base
[1.032s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000fac40 source: java.lang.invoke.LambdaForm
[1.033s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000fa040 source: java.lang.invoke.LambdaForm
[1.033s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000fa440 source: java.lang.invoke.LambdaForm
[1.033s][info][class,load] java.lang.invoke.LambdaForm$BMH/0x00000001000f9840 source: java.lang.invoke.LambdaForm
[1.034s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000f9c40 source: java.lang.invoke.LambdaForm
[1.034s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLI source: jrt:/java.base
[1.034s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000f9040 source: java.lang.invoke.LambdaForm
[1.034s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000f9440 source: java.lang.invoke.LambdaForm
[1.035s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLII source: __JVM_DefineClass__
[1.035s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x00000001000f8840 source: java.lang.invoke.LambdaForm
[1.036s][info][class,load] java.lang.invoke.LambdaForm$MH/0x00000001000f8c40 source: java.lang.invoke.LambdaForm
[1.037s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLIIL source: __JVM_DefineClass__
[1.037s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100110040 source: java.lang.invoke.LambdaForm
[1.038s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000100110440 source: java.lang.invoke.LambdaForm
[1.039s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLIILL source: __JVM_DefineClass__
[1.039s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100110840 source: java.lang.invoke.LambdaForm
[1.039s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000100110c40 source: java.lang.invoke.LambdaForm
[1.040s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLIILLL source: __JVM_DefineClass__
[1.041s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000100111040 source: java.lang.invoke.LambdaForm
[1.041s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000100111440 source: java.lang.invoke.LambdaForm
  new     [site|theme|page] <name> New something
  server  [port|debug] Start server default port 8000
  version [<command>] Display Bored version
  help    [<command>] Display help about a command
  publish [<command>] Publish site

[1.044s][info][class,load] java.util.IdentityHashMap$IdentityHashMapIterator source: jrt:/java.base
[1.044s][info][class,load] java.util.IdentityHashMap$KeyIterator source: jrt:/java.base
[1.045s][info][class,load] java.lang.Shutdown source: jrt:/java.base
[1.045s][info][class,load] java.lang.Shutdown$Lock source: jrt:/java.base
